image_shown,OS,image_selection.stopped,mouse_3.y,instructions.stopped,trials.thisIndex,key_resp_2.rt,expName,trial.started,key_resp_2.keys,image1_location,consent_form.started,image2_location,date,key_resp_3.keys,participant,blank_screen.stopped,mouse_2.clicked_name,welcome.started,mouse_2.midButton,consent_form.stopped,frameRate,__session,mouse_3.midButton,__experimentName,trial.stopped,condition,key_resp_2.duration,psychopyVersion,trials.thisRepN,mouse_2.x,trials.thisN,mouse.midButton,prompt1,finished_experiment.stopped,key_resp.keys,mouse_3.rightButton,key_resp.rt,mouse_3.x,key_resp.duration,audio_prompt,image_to_select1,trials.ran,image2_label,__participant,mouse.leftButton,blank_screen.started,mouse_2.rightButton,mouse_3.leftButton,image_to_select2,mouse.x,mouse_3.time,instructions.started,audio_text,finished_experiment.started,mouse_2.y,image1_label,mouse_2.leftButton,text1,trials.thisTrialN,__datetime,key_resp_3.rt,image_selection.started,mouse.rightButton,mouse.y,welcome.stopped,session
﻿,Win32,,,,,,Metalinguistic Conjunctives,,,,,,2024-07-09_23h31.56.729,,,,,,,,5.998800239952114,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,282.72660000000144,return,,2.6830000000000496,,0.0002000000029624971,,,,,PARTICIPANT,,,,,,,,,,279.74699999999996,,,,,,2024-07-09_23h31.16.283,,,,,,001
﻿,Win32,,,,,3.6739999999999995,Metalinguistic Conjunctives,,return,,,,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,,,0.0001999998092649946,,,60.24096385542037,001,,metalinguistic_conjunctives_final,,,0.002599999904632,2024.1.5,,,,,,,,,,,,,,,,PARTICIPANT,,,,,,,,,,,,,,,,2024-07-10_02h35.03.890,,,,,3.6916999998092646,001
﻿,Win32,,-0.1037037037037037,,,,Metalinguistic Conjunctives,,,,3.6918000001907334,,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,,,,,7.713800000190735,60.24096385542037,001,0,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,,,0,,-0.017592592592592594,,,,,,PARTICIPANT,,,,1,,,3.4617999997139,,,,,,,,,2024-07-10_02h35.03.890,,,,,,001
﻿,Win32,,,13.075099999904632,,,Metalinguistic Conjunctives,,,,,,2024-07-10_02h35.15.011,return,5f178176fd9dc510cad21a86,,,,,,60.24096385542037,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,,,,,,,,,,,PARTICIPANT,,,,,,,,7.713800000190735,,,,,,,,2024-07-10_02h35.03.890,5.331600000381471,,,,,001
﻿NOUN-2-600DPI/2007-600.jpg,Win32,21.975300000190735,,,3,,Metalinguistic Conjunctives,13.078099999904632,,left,,right,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,22.475199999809263,image_2,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,18.941699999809266,label,,2024.1.5,0,-0.48148148148148145,0,0,Choose the wupt.,,,,,,,audio/audio_prompt/amp_normed/Wupt.wav,NOUN-2-600DPI/2007-600.jpg,1,headphones,PARTICIPANT,1,21.975499999999997,0,,known_objects/headphones.png,0.040740740740740744,,,audio/audio_text/amp_normed/Wupt.wav,,0.027777777777777776,wupt,1,This is a wupt.,0,2024-07-10_02h35.03.890,,18.941900000095366,0,-0.11944444444444445,,001
﻿known_objects/phone.png,Win32,29.225199999809263,,,8,,Metalinguistic Conjunctives,22.475499999999997,,right,,left,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,29.725300000190735,image_2,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,26.008300000190737,mutual_ex,,2024.1.5,0,-0.4638888888888889,1,0,Choose the bem.,,,,,,,audio/audio_prompt/amp_normed/Phone.wav,NOUN-2-600DPI/2030-600.jpg,1,phone,PARTICIPANT,1,29.225199999809263,0,,known_objects/phone.png,0.08611111111111111,,,audio/audio_text/amp_normed/Phone.wav,,-0.025925925925925925,bem,1,This is a phone.,1,2024-07-10_02h35.03.890,,26.008400000095364,0,-0.10277777777777777,,001
﻿known_objects/lamp.png,Win32,42.10869999980926,,,4,,Metalinguistic Conjunctives,29.72559999990463,,left,,right,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,42.608599999904634,image_3,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,36.99190000009536,and,,2024.1.5,0,-0.47685185185185186,2,0,Choose the fimp.,,,,,,,audio/audio_prompt/amp_normed/Lamp_and_Fimp.wav,NOUN-2-600DPI/2010-600.jpg,1,lamp,PARTICIPANT,1,42.10880000019073,0,,known_objects/lamp.png,0.023148148148148147,,,audio/audio_text/amp_normed/Lamp_and_Fimp.wav,,0.03611111111111111,fimp,1,This is a lamp and a fimp.,2,2024-07-10_02h35.03.890,,36.99209999990463,0,-0.15092592592592594,,001
﻿known_objects/cup.png,Win32,49.79209999990463,,,1,,Metalinguistic Conjunctives,42.60880000019073,,left,,right,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,50.29209999990463,image_3,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,47.32530000019074,or,,2024.1.5,0,0.5009259259259259,3,0,Choose the hane.,,,,,,,audio/audio_prompt/amp_normed/Cup_or_Hane.wav,NOUN-2-600DPI/2003-600.jpg,1,cup,PARTICIPANT,1,49.79219999980926,0,,known_objects/cup.png,-0.08611111111111111,,,audio/audio_text/amp_normed/Cup_or_Hane.wav,,0.009259259259259259,hane,1,This is a cup or a hane.,3,2024-07-10_02h35.03.890,,47.325400000095364,0,-0.013888888888888888,,001
﻿known_objects/car.png,Win32,56.04219999980927,,,2,,Metalinguistic Conjunctives,50.292300000190735,,left,,right,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,56.542,image_2,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,53.792,not,,2024.1.5,0,-0.44722222222222224,4,0,Choose the zav.,,,,,,,audio/audio_prompt/amp_normed/Car_not_Zav.wav,NOUN-2-600DPI/2005-600.jpg,1,car,PARTICIPANT,1,56.04219999980927,0,,known_objects/car.png,0.08518518518518518,,,audio/audio_text/amp_normed/Car_not_Zav.wav,,-0.020370370370370372,zav,1,"This is a car, not a zav.",4,2024-07-10_02h35.03.890,,53.792099999904636,0,-0.024074074074074074,,001
﻿known_objects/baseball.png,Win32,63.59209999990463,,,0,,Metalinguistic Conjunctives,56.54240000009537,,right,,left,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,64.09230000019073,image_3,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,61.00869999980927,and,,2024.1.5,0,0.45925925925925926,5,0,Choose the beag.,,,,,,,audio/audio_prompt/amp_normed/Baseball_and_Beag.wav,NOUN-2-600DPI/2015-600.jpg,1,baseball,PARTICIPANT,1,63.59219999980927,0,,known_objects/baseball.png,-0.004629629629629629,,,audio/audio_text/amp_normed/Baseball_and_Beag.wav,,-0.021296296296296296,beag,1,This is a baseball and a beag.,5,2024-07-10_02h35.03.890,,61.00869999980927,0,-0.06851851851851852,,001
﻿known_objects/clock.png,Win32,71.698,,,5,,Metalinguistic Conjunctives,64.09230000019073,,right,,left,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,72.19240000009536,image_3,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,69.00880000019073,or,,2024.1.5,0,-0.42777777777777776,6,0,Choose the dite.,,,,,,,audio/audio_prompt/amp_normed/Clock_or_Dite.wav,NOUN-2-600DPI/2013-600.jpg,1,clock,PARTICIPANT,1,71.69809999990463,0,,known_objects/clock.png,0.05740740740740741,,,audio/audio_text/amp_normed/Clock_or_Dite.wav,,0.002777777777777778,dite,1,This is a clock or a dite.,6,2024-07-10_02h35.03.890,,69.00880000019073,0,0.000925925925925926,,001
﻿NOUN-2-600DPI/2017-600.jpg,Win32,76.60880000019074,,,7,,Metalinguistic Conjunctives,72.19259999990463,,left,,right,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,77.10909999990463,image_2,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,74.69219999980926,label,,2024.1.5,0,0.4685185185185185,7,0,Choose the Jang.,,,,,,,audio/audio_prompt/amp_normed/Jang.wav,NOUN-2-600DPI/2017-600.jpg,1,wrench,PARTICIPANT,1,76.609,0,,known_objects/wrench.png,0.046296296296296294,,,audio/audio_text/amp_normed/Jang.wav,,0.012962962962962963,jang,1,This is a jang.,7,2024-07-10_02h35.03.890,,74.69219999980926,0,-0.03148148148148148,,001
﻿known_objects/backpack.png,Win32,81.94230000019073,,,6,,Metalinguistic Conjunctives,77.11449999999999,,right,,left,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,82.44240000009536,image_2,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,80.11440000009537,not,,2024.1.5,0,-0.4564814814814815,8,0,Choose the pank.,,,,,,,audio/audio_prompt/amp_normed/Backpack_not_Pank.wav,NOUN-2-600DPI/2014-600.jpg,1,backpack,PARTICIPANT,1,81.94230000019073,0,,known_objects/backpack.png,0.040740740740740744,,,audio/audio_text/amp_normed/Backpack_not_Pank.wav,,-0.003703703703703704,pank,1,"This is a backpack, not a pank.",8,2024-07-10_02h35.03.890,,80.11449999999999,0,-0.041666666666666664,,001
﻿known_objects/camera.png,Win32,86.70909999990464,,,9,,Metalinguistic Conjunctives,82.44269999980926,,right,,left,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,87.20909999990464,image_2,,0,,60.24096385542037,001,,metalinguistic_conjunctives_final,84.39259999990463,mutual_ex,,2024.1.5,0,0.5018518518518519,9,0,Choose the hux.,,,,,,,audio/audio_prompt/amp_normed/Camera.wav,NOUN-2-600DPI/2041-600.jpg,1,camera,PARTICIPANT,1,86.70919999980926,0,,known_objects/camera.png,0.04537037037037037,,,audio/audio_text/amp_normed/Camera.wav,,0,hux,1,This is a camera.,9,2024-07-10_02h35.03.890,,84.39269999980927,0,-0.04351851851851852,,001
﻿,Win32,,,,,,Metalinguistic Conjunctives,,,,,,2024-07-10_02h35.15.011,,5f178176fd9dc510cad21a86,,,,,,60.24096385542037,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,88.99290000009536,return,,1.7565999999046227,,,,,,,PARTICIPANT,,,,,,,,,,87.21359999990463,,,,,,2024-07-10_02h35.03.890,,,,,,001
﻿,Win32,,,,,7.77040000003576,Metalinguistic Conjunctives,,return,,,,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,,,0.0001999999880801795,,,144.9275362318917,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,,,,,,,,,,,PARTICIPANT,,,,,,,,,,,,,,,,2024-07-10_01h34.34.303,,,,,7.778399999976159,001
﻿,Win32,,-0.009259259259259259,,,,Metalinguistic Conjunctives,,,,7.778600000023843,,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,,,,,31.169399999976164,144.9275362318917,001,0,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,,,0,,-0.030555555555555555,,,,,,PARTICIPANT,,,,1,,,22.87389999997616,,,,,,,,,2024-07-10_01h34.34.303,,,,,,001
﻿,Win32,,,40.214300000011924,,,Metalinguistic Conjunctives,,,,,,2024-07-10_01h34.45.729,return,6136dcd3faf36cac08e0438f,,,,,,144.9275362318917,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,,,,,,,,,,,PARTICIPANT,,,,,,,,31.169500000000006,,,,,,,,2024-07-10_01h34.34.303,9.03330000001192,,,,,001
﻿known_objects/phone.png,Win32,49.86980000001193,,,8,,Metalinguistic Conjunctives,40.217000000000006,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,50.36539999997616,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,46.865,mutual_ex,,2024.1.5,0,-0.49166666666666664,0,0,Choose the bem.,,,,,,,audio/audio_prompt/amp_normed/Phone.wav,NOUN-2-600DPI/2030-600.jpg,1,phone,PARTICIPANT,1,49.86989999997616,0,,known_objects/phone.png,0.23148148148148148,,,audio/audio_text/amp_normed/Phone.wav,,-0.025,bem,1,This is a phone.,0,2024-07-10_01h34.34.303,,46.865199999988086,0,-0.1259259259259259,,001
﻿NOUN-2-600DPI/2017-600.jpg,Win32,55.78230000001192,,,7,,Metalinguistic Conjunctives,50.36569999998808,,left,,right,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,56.28230000001192,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,53.663999999999994,label,,2024.1.5,0,0.4648148148148148,1,0,Choose the Jang.,,,,,,,audio/audio_prompt/amp_normed/Jang.wav,NOUN-2-600DPI/2017-600.jpg,1,wrench,PARTICIPANT,1,55.78230000001192,0,,known_objects/wrench.png,-0.1685185185185185,,,audio/audio_text/amp_normed/Jang.wav,,0.014814814814814815,jang,1,This is a jang.,1,2024-07-10_01h34.34.303,,53.663999999999994,0,-0.08796296296296297,,001
﻿known_objects/lamp.png,Win32,65.15110000002383,,,4,,Metalinguistic Conjunctives,56.28260000002384,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,65.65110000002383,image_3,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,62.081300000011915,and,,2024.1.5,0,0.4759259259259259,2,0,Choose the fimp.,,,,,,,audio/audio_prompt/amp_normed/Lamp_and_Fimp.wav,NOUN-2-600DPI/2010-600.jpg,1,lamp,PARTICIPANT,1,65.15119999998808,0,,known_objects/lamp.png,0.08888888888888889,,,audio/audio_text/amp_normed/Lamp_and_Fimp.wav,,-0.027777777777777776,fimp,1,This is a lamp and a fimp.,2,2024-07-10_01h34.34.303,,62.0815,0,-0.04722222222222222,,001
﻿NOUN-2-600DPI/2007-600.jpg,Win32,71.26960000002384,,,3,,Metalinguistic Conjunctives,65.65580000001191,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,71.76539999997615,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,69.08889999997615,label,,2024.1.5,0,0.5009259259259259,3,0,Choose the wupt.,,,,,,,audio/audio_prompt/amp_normed/Wupt.wav,NOUN-2-600DPI/2007-600.jpg,1,headphones,PARTICIPANT,1,71.26969999998806,0,,known_objects/headphones.png,0.019444444444444445,,,audio/audio_text/amp_normed/Wupt.wav,,0.011111111111111112,wupt,1,This is a wupt.,3,2024-07-10_01h34.34.303,,69.08889999997615,0,-0.10092592592592593,,001
﻿known_objects/backpack.png,Win32,79.2355,,,6,,Metalinguistic Conjunctives,71.76569999998807,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,79.73560000002385,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,75.97149999999999,not,,2024.1.5,0,0.44814814814814813,4,0,Choose the pank.,,,,,,,audio/audio_prompt/amp_normed/Backpack_not_Pank.wav,NOUN-2-600DPI/2014-600.jpg,1,backpack,PARTICIPANT,1,79.23560000002385,0,,known_objects/backpack.png,0.03611111111111111,,,audio/audio_text/amp_normed/Backpack_not_Pank.wav,,-0.03425925925925926,pank,1,"This is a backpack, not a pank.",4,2024-07-10_01h34.34.303,,75.97149999999999,0,-0.16111111111111112,,001
﻿known_objects/baseball.png,Win32,86.79169999998808,,,0,,Metalinguistic Conjunctives,79.74030000001193,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,87.2918000000119,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,82.86069999998807,and,,2024.1.5,0,0.43333333333333335,5,0,Choose the beag.,,,,,,,audio/audio_prompt/amp_normed/Baseball_and_Beag.wav,NOUN-2-600DPI/2015-600.jpg,1,baseball,PARTICIPANT,1,86.79169999998808,0,,known_objects/baseball.png,-0.11203703703703703,,,audio/audio_text/amp_normed/Baseball_and_Beag.wav,,-0.03148148148148148,beag,1,This is a baseball and a beag.,5,2024-07-10_01h34.34.303,,82.86089999997614,0,-0.07407407407407407,,001
﻿known_objects/camera.png,Win32,91.41710000002385,,,9,,Metalinguistic Conjunctives,87.29639999997616,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,91.91269999998806,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,89.13910000002383,mutual_ex,,2024.1.5,0,0.4962962962962963,6,0,Choose the hux.,,,,,,,audio/audio_prompt/amp_normed/Camera.wav,NOUN-2-600DPI/2041-600.jpg,1,camera,PARTICIPANT,1,91.41710000002385,0,,known_objects/camera.png,-0.05555555555555555,,,audio/audio_text/amp_normed/Camera.wav,,-0.012037037037037037,hux,1,This is a camera.,6,2024-07-10_01h34.34.303,,89.13919999998808,0,-0.09166666666666666,,001
﻿known_objects/cup.png,Win32,97.83430000001192,,,1,,Metalinguistic Conjunctives,91.91289999997616,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,98.33439999997614,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,95.27850000000001,or,,2024.1.5,0,0.47314814814814815,7,0,Choose the hane.,,,,,,,audio/audio_prompt/amp_normed/Cup_or_Hane.wav,NOUN-2-600DPI/2003-600.jpg,1,cup,PARTICIPANT,1,97.83439999997614,0,,known_objects/cup.png,-0.019444444444444445,,,audio/audio_text/amp_normed/Cup_or_Hane.wav,,-0.021296296296296296,hane,1,This is a cup or a hane.,7,2024-07-10_01h34.34.303,,95.27850000000001,0,-0.10740740740740741,,001
﻿known_objects/car.png,Win32,103.98760000002383,,,2,,Metalinguistic Conjunctives,98.33460000002384,,left,,right,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,104.48760000002383,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,101.55930000001192,not,,2024.1.5,0,0.5185185185185185,8,0,Choose the zav.,,,,,,,audio/audio_prompt/amp_normed/Car_not_Zav.wav,NOUN-2-600DPI/2005-600.jpg,1,car,PARTICIPANT,1,103.98760000002383,0,,known_objects/car.png,-0.08333333333333333,,,audio/audio_text/amp_normed/Car_not_Zav.wav,,-0.001851851851851852,zav,1,"This is a car, not a zav.",8,2024-07-10_01h34.34.303,,101.55939999997616,0,-0.03888888888888889,,001
﻿known_objects/clock.png,Win32,111.148,,,5,,Metalinguistic Conjunctives,104.48780000001193,,right,,left,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,111.648,image_2,,0,,144.9275362318917,001,,metalinguistic_conjunctives_final,107.96710000002383,or,,2024.1.5,0,-0.4685185185185185,9,0,Choose the dite.,,,,,,,audio/audio_prompt/amp_normed/Clock_or_Dite.wav,NOUN-2-600DPI/2013-600.jpg,1,clock,PARTICIPANT,1,111.148,0,,known_objects/clock.png,0.14722222222222223,,,audio/audio_text/amp_normed/Clock_or_Dite.wav,,0.022222222222222223,dite,1,This is a clock or a dite.,9,2024-07-10_01h34.34.303,,107.96719999998808,0,-0.058333333333333334,,001
﻿,Win32,,,,,,Metalinguistic Conjunctives,,,,,,2024-07-10_01h34.45.729,,6136dcd3faf36cac08e0438f,,,,,,144.9275362318917,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,116.2321999999881,return,,4.569900000035773,,,,,,,PARTICIPANT,,,,,,,,,,111.65299999999999,,,,,,2024-07-10_01h34.34.303,,,,,,001
﻿,Win32,,,,,37.882600000008935,Metalinguistic Conjunctives,,return,,,,2024-07-10_06h34.42.688,,6674e1535847fb61b6f59216,,,0.0006000000089443347,,,59.17159763310553,001,,metalinguistic_conjunctives_final,,,,2024.1.5,,,,,,,,,,,,,,,,PARTICIPANT,,,,,,,,,,,,,,,,2024-07-10_06h33.25.662,,,,,37.919400000005965,001
